BUILDING_NAME,ROOM_NUMBER,ROOM_CAPACITY,ACADEMIC_GROUP_CODE,ACADEMIC_ORGANIZATION_CODE,ACADEMIC_CARRIER_CODE,CAMPUS_CODE#$, 2
946e7297f0f40c2135a4ed1ef390eb5b,144b4b68008c4d08c37ec734f1c1f1e7,25,EDUC,B-EDUC,GRAD,"CEPS"#$, 7
d9261e4e873a03f4fe01d4650dc53271,0d2edc7ed09903731770cffb8abb8894,24,EDUC,B-EDUC,GRAD,"BLDR"#$, 10
b1377fa978880aeb2265a1d6276b5b67,4205669496cc9ff15bae3340b63d2875,35,EDUC,B-EDUC,GRAD,"CEPS"#$, 4
e885035c5649ec0b0230506a9ee6ab6a,5289930b18f43d9df97f8027ed464765,22,EDUC,B-EDUC,GRAD,"BLDR"#$, 7
b1377fa978880aeb2265a1d6276b5b67,4316544eb6945ecdf6d18b82df5679b7,8,EDUC,B-EDUC,GRAD,"CEPS"#$, 2
e885035c5649ec0b0230506a9ee6ab6a,39db53e2a487c4953992b5b28fbf0fe1,10,EDUC,B-EDUC,GRAD,"BLDR"#$, 10
e885035c5649ec0b0230506a9ee6ab6a,298595c7416d412f5b4675feec9b1d95,32,EDUC,B-EDUC,GRAD,"BLDR"#$, 4
e885035c5649ec0b0230506a9ee6ab6a,298595c7416d412f5b4675feec9b1d95,15,EDUC,B-EDUC,GRAD,"BLDR"#$, 2
0c08448ccf2a95bce14e1139164a5337,d044d48b2d4c09ad1a5c81e32c311b96,86,ENGR,B-EMEN,UGRD,"BLDR"#$, 4
df088f528be1e00b78e132ae2da0283a,55667f818c0eff1743acd115e9bf93fa,45,ENGR,B-EMEN,UGRD,"BLDR"#$, 6
0c08448ccf2a95bce14e1139164a5337,416065447fd371e17fe39e90c81d03b0,65,ENGR,B-EMEN,UGRD,"BLDR"#$, 1
71189effb81ef7dfe88c60a711c9e6ad,a49438f945f3063e470c3bcb9fc2ce73,32,ENGR,B-EMEN,UGRD,"BLDR"#$, 10
ff180ce772eec022440861d1e825d9fa,46d6b28d4df194c3048700db7e402162,20,ENGR,B-EMEN,UGRD,"BLDR"#$, 9
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,10,ENGR,B-EMEN,GRAD,"BLDR"#$, 7
b1377fa978880aeb2265a1d6276b5b67,4205669496cc9ff15bae3340b63d2875,10,ENGR,B-EMEN,GRAD,"CEPS"#$, 7
b1377fa978880aeb2265a1d6276b5b67,4205669496cc9ff15bae3340b63d2875,50,ENGR,B-EMEN,GRAD,"CEPS"#$, 8
b1377fa978880aeb2265a1d6276b5b67,4205669496cc9ff15bae3340b63d2875,55,ENGR,B-EMEN,GRAD,"CEPS"#$, 4
b1377fa978880aeb2265a1d6276b5b67,4205669496cc9ff15bae3340b63d2875,20,ENGR,B-EMEN,GRAD,"CEPS"#$, 1
d9261e4e873a03f4fe01d4650dc53271,0d2edc7ed09903731770cffb8abb8894,40,ENGR,B-EMEN,GRAD,"BLDR"#$, 6
71189effb81ef7dfe88c60a711c9e6ad,655c5d065e2a811c59d452c02a32824c,14,ENGR,B-EMEN,GRAD,"BLDR"#$, 2
b1377fa978880aeb2265a1d6276b5b67,4205669496cc9ff15bae3340b63d2875,35,ENGR,B-EMEN,GRAD,"CEPS"#$, 1
d9261e4e873a03f4fe01d4650dc53271,d214698cd343294579bc330b1598d311,30,ENGR,B-EMEN,GRAD,"BLDR"#$, 1
b1377fa978880aeb2265a1d6276b5b67,4205669496cc9ff15bae3340b63d2875,25,ENGR,B-EMEN,GRAD,"CEPS"#$, 6
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,30,ENGR,B-EMEN,GRAD,"BLDR"#$, 8
4fc88d4ed79a9a51982ae5273aa84509,3f969607f58074390071c5bdcb64a7e2,60,MUSC,B-EMUS,UGRD,"BLDR"#$, 6
ef3f02d36c76920a0e17f84209127a1d,b35c097845f80f51705b5ac08e09f008,20,ARSC,B-ENGL,UGRD,"BLDR"#$, 8
5207023a584d820f5c4f29fb66785d1f,138a3476f31d54db4a6e1caa6b8fd121,50,ARSC,B-ENGL,UGRD,"BLDR"#$, 3
260b2a46de84d39e7931e073f3011bd4,07c76f483ca9bb5885f508f6f19837d8,18,ARSC,B-ENGL,UGRD,"BLDR"#$, 1
406fdd6674e94cd35a7bc81c96575136,248d2a4a4e9a99a922edcd60f8236b1d,20,ARSC,B-ENGL,UGRD,"BLDR"#$, 6
1148b0612b2dec6581f8599f2cab30cb,72eee348d0889e2baaf30bae13651403,18,ARSC,B-ENGL,UGRD,"BLDR"#$, 2
b01bfeb1388a68372d8db0a97d21c593,a0f726b202edf42421ed8803f451974d,18,ARSC,B-ENGL,UGRD,"BLDR"#$, 1
ee15b4985cdf7c138fdc9da5564cd76f,756f0789e76031f0035bd8ce271fe3d7,18,ARSC,B-ENGL,UGRD,"BLDR"#$, 1
530caf54bd16b77742e7edeaa9d58390,80ac590b4fad46f56337eace0e5ada6c,18,ARSC,B-ENGL,UGRD,"BLDR"#$, 6
3c28af74ad7ad27d6ce78f738cc0859b,4557bc7679b2e513844ee847ad14e990,18,ARSC,B-ENGL,UGRD,"BLDR"#$, 3
7d8f6f56f81b7ea5de903e6a1da168af,cbaccd6a04b6a459ba6c5249a9636dc0,18,ARSC,B-ENGL,UGRD,"BLDR"#$, 3
9b76501e540d93c0f92e5bcb695611e8,8f40db15fd818a1b7389e5e71b75cd2d,18,ARSC,B-ENGL,UGRD,"BLDR"#$, 4
fb1eb4768eadc54039346b0927e3c95b,4d29dc94e628c8669e7d16559514b8a0,18,ARSC,B-ENGL,UGRD,"BLDR"#$, 10
153d8a58725c1c6198ea3b1a6dd76d48,beb0988701c65c3408cda2f9e464135b,18,ARSC,B-ENGL,UGRD,"BLDR"#$, 10
c83d5f85c7408463699185856a1f421b,88e5a872b7829f3eb653069174d22489,18,ARSC,B-ENGL,UGRD,"BLDR"#$, 6
b01bfeb1388a68372d8db0a97d21c593,67594a2a1e74baf48d92ccad46a3969a,18,ARSC,B-ENGL,UGRD,"BLDR"#$, 1
b01bfeb1388a68372d8db0a97d21c593,3179ea2fe4b65d7939cc3f7df80215fb,18,ARSC,B-ENGL,UGRD,"BLDR"#$, 4
c83d5f85c7408463699185856a1f421b,f4c0d4ec49d83677681f16675400658b,18,ARSC,B-ENGL,UGRD,"CEPS"#$, 8
b01bfeb1388a68372d8db0a97d21c593,a0f726b202edf42421ed8803f451974d,28,ARSC,B-ENGL,UGRD,"BLDR"#$, 3
ee15b4985cdf7c138fdc9da5564cd76f,756f0789e76031f0035bd8ce271fe3d7,35,ARSC,B-ENGL,UGRD,"BLDR"#$, 10
fb1eb4768eadc54039346b0927e3c95b,4d29dc94e628c8669e7d16559514b8a0,35,ARSC,B-ENGL,UGRD,"BLDR"#$, 10
b01bfeb1388a68372d8db0a97d21c593,c7ef188d2d47b39f0f6c650d45e8815e,20,ARSC,B-ENGL,UGRD,"BLDR"#$, 7
0e96ade5995633e969f8c72313428776,d7121e9616228812c752d270f621d878,20,ARSC,B-ENGL,UGRD,"BLDR"#$, 7
c83d5f85c7408463699185856a1f421b,f4c0d4ec49d83677681f16675400658b,24,ARSC,B-ENGL,UGRD,"BLDR"#$, 1
406fdd6674e94cd35a7bc81c96575136,248d2a4a4e9a99a922edcd60f8236b1d,24,ARSC,B-ENGL,UGRD,"BLDR"#$, 2
e885035c5649ec0b0230506a9ee6ab6a,5a6f307c6c232daf2385cc5d00282463,25,ARSC,B-ENGL,UGRD,"BLDR"#$, 3
6e39515d4c535859835ca3848661311c,e13a43eb28b539960c90cbf2400173ac,25,ARSC,B-ENGL,UGRD,"BLDR"#$, 7
2b897a91acac44b276f3d614d6461c75,d93ac37bbece66ac4b842940bb343ef4,25,ARSC,B-ENGL,UGRD,"BLDR"#$, 9
9b76501e540d93c0f92e5bcb695611e8,b09b40f6ec721e681455d97c82621001,44,ARSC,B-ENGL,UGRD,"BLDR"#$, 8
ef3f02d36c76920a0e17f84209127a1d,d5dbcacb7c508472426b117d399d62c8,22,ARSC,B-ENGL,UGRD,"BLDR"#$, 6
406fdd6674e94cd35a7bc81c96575136,248d2a4a4e9a99a922edcd60f8236b1d,22,ARSC,B-ENGL,UGRD,"BLDR"#$, 2
1148b0612b2dec6581f8599f2cab30cb,e48aa3850de1382f5ca24affa3832c52,35,ARSC,B-ENGL,UGRD,"BLDR"#$, 8
406fdd6674e94cd35a7bc81c96575136,248d2a4a4e9a99a922edcd60f8236b1d,35,ARSC,B-ENGL,UGRD,"BLDR"#$, 2
fb1eb4768eadc54039346b0927e3c95b,4d29dc94e628c8669e7d16559514b8a0,28,ARSC,B-ENGL,UGRD,"BLDR"#$, 4
b01bfeb1388a68372d8db0a97d21c593,67594a2a1e74baf48d92ccad46a3969a,22,ARSC,B-ENGL,UGRD,"BLDR"#$, 6
9b76501e540d93c0f92e5bcb695611e8,b09b40f6ec721e681455d97c82621001,22,ARSC,B-ENGL,UGRD,"BLDR"#$, 2
406fdd6674e94cd35a7bc81c96575136,a5727830e8b266f0b15676967b61a537,22,ARSC,B-ENGL,UGRD,"BLDR"#$, 9
1148b0612b2dec6581f8599f2cab30cb,72eee348d0889e2baaf30bae13651403,22,ARSC,B-ENGL,UGRD,"BLDR"#$, 2
b01bfeb1388a68372d8db0a97d21c593,67594a2a1e74baf48d92ccad46a3969a,35,ARSC,B-ENGL,UGRD,"CEPS"#$, 9
3c28af74ad7ad27d6ce78f738cc0859b,a2fd23f13441c5281fc047fdc88e7042,20,ARSC,B-ENGL,UGRD,"BLDR"#$, 3
ee15b4985cdf7c138fdc9da5564cd76f,e42ad968a7a7c59b0909b29fa7d7cb59,20,ARSC,B-ENGL,UGRD,"BLDR"#$, 1
c83d5f85c7408463699185856a1f421b,92875547e60315d34cd29b3a8572d1bc,20,ARSC,B-ENGL,UGRD,"BLDR"#$, 10
c83d5f85c7408463699185856a1f421b,4f547f80b5da6f578bc5eed23964a5f6,28,ARSC,B-ENGL,UGRD,"BLDR"#$, 8
c83d5f85c7408463699185856a1f421b,b98df7f9d6e9ba9b6021845353e6f09c,28,ARSC,B-ENGL,UGRD,"BLDR"#$, 6
2b897a91acac44b276f3d614d6461c75,d93ac37bbece66ac4b842940bb343ef4,28,ARSC,B-ENGL,UGRD,"BLDR"#$, 2
c83d5f85c7408463699185856a1f421b,ab9650ee4145546de4872870bbbca320,28,ARSC,B-ENGL,UGRD,"BLDR"#$, 6
c83d5f85c7408463699185856a1f421b,32254e9dd7690ac24ba8809fc4734466,28,ARSC,B-ENGL,UGRD,"BLDR"#$, 4
406fdd6674e94cd35a7bc81c96575136,a5727830e8b266f0b15676967b61a537,35,ARSC,B-ENGL,UGRD,"BLDR"#$, 7
c83d5f85c7408463699185856a1f421b,6017e1bcce119a70f80f14ad1b7732d3,95,ARSC,B-ENGL,UGRD,"BLDR"#$, 7
e885035c5649ec0b0230506a9ee6ab6a,a49438f945f3063e470c3bcb9fc2ce73,22,ARSC,B-ENGL,UGRD,"BLDR"#$, 6
7d8f6f56f81b7ea5de903e6a1da168af,384a07704f2febed7edc65f35bc41f29,24,ARSC,B-ENGL,UGRD,"BLDR"#$, 10
2b897a91acac44b276f3d614d6461c75,d93ac37bbece66ac4b842940bb343ef4,20,ARSC,B-ENGL,UGRD,"BLDR"#$, 9
406fdd6674e94cd35a7bc81c96575136,248d2a4a4e9a99a922edcd60f8236b1d,25,ARSC,B-ENGL,UGRD,"BLDR"#$, 9
530caf54bd16b77742e7edeaa9d58390,8f40db15fd818a1b7389e5e71b75cd2d,20,ARSC,B-ENGL,UGRD,"BLDR"#$, 8
25e478c439e00084111fb7249f734568,ef92627008fbacc32c03333cbdff03a4,30,ARSC,B-ENGL,UGRD,"BLDR"#$, 4
25e478c439e00084111fb7249f734568,90878d419b38c397979b6cd61df90e4d,20,ARSC,B-ENGL,UGRD,"BLDR"#$, 6
153d8a58725c1c6198ea3b1a6dd76d48,beb0988701c65c3408cda2f9e464135b,20,ARSC,B-ENGL,UGRD,"BLDR"#$, 5
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,99,ARSC,B-ENGL,UGRD,"BLDR"#$, 4
fb1eb4768eadc54039346b0927e3c95b,3f9abe1b440c4b1740ebe0b8a6d0845d,12,ARSC,B-ENGL,GRAD,"BLDR"#$, 4
c83d5f85c7408463699185856a1f421b,cbaccd6a04b6a459ba6c5249a9636dc0,12,ARSC,B-ENGL,GRAD,"BLDR"#$, 9
fb1eb4768eadc54039346b0927e3c95b,4d29dc94e628c8669e7d16559514b8a0,14,ARSC,B-ENGL,GRAD,"BLDR"#$, 6
c83d5f85c7408463699185856a1f421b,cbaccd6a04b6a459ba6c5249a9636dc0,15,ARSC,B-ENGL,GRAD,"BLDR"#$, 7
6e39515d4c535859835ca3848661311c,53042620582ce02db420625692365f5c,12,ARSC,B-ENGL,GRAD,"BLDR"#$, 9
2b897a91acac44b276f3d614d6461c75,9f9f873b805537faac045f1d14e4acd5,12,ARSC,B-ENGL,GRAD,"BLDR"#$, 10
406fdd6674e94cd35a7bc81c96575136,a5727830e8b266f0b15676967b61a537,12,ARSC,B-ENGL,GRAD,"BLDR"#$, 4
c83d5f85c7408463699185856a1f421b,08cae572dc9353c1446f62d0e97632b3,12,ARSC,B-ENGL,GRAD,"BLDR"#$, 1
dbd5bd1d070e38f99e7fa880cfc656dc,fa54c959dbc534e0d8f854abc9303cc7,15,ARPL,B-ENVD,UGRD,"BLDR"#$, 1
e55347b37413441eed9d27ab981b580b,f1c6167658063e0aa39ad2e85242bcb1,30,ARPL,B-ENVD,UGRD,"BLDR"#$, 3
dbd5bd1d070e38f99e7fa880cfc656dc,678e91925060ceea136182ba222764be,17,ARPL,B-ENVD,UGRD,"BLDR"#$, 7
dbd5bd1d070e38f99e7fa880cfc656dc,fa54c959dbc534e0d8f854abc9303cc7,17,ARPL,B-ENVD,UGRD,"BLDR"#$, 4
dbd5bd1d070e38f99e7fa880cfc656dc,fa54c959dbc534e0d8f854abc9303cc7,68,ARPL,B-ENVD,UGRD,"BLDR"#$, 6
df088f528be1e00b78e132ae2da0283a,36c264482ac8dae4088cb99fa3d7aca9,169,ARPL,B-ENVD,UGRD,"BLDR"#$, 4
6e39515d4c535859835ca3848661311c,fab6fba925284818d9de914e39d9d848,180,ARPL,B-ENVD,UGRD,"BLDR"#$, 7
dbd5bd1d070e38f99e7fa880cfc656dc,fa54c959dbc534e0d8f854abc9303cc7,16,ARPL,B-ENVD,UGRD,"BLDR"#$, 5
9b76501e540d93c0f92e5bcb695611e8,655c5d065e2a811c59d452c02a32824c,137,ARPL,B-ENVD,UGRD,"BLDR"#$, 9
9b76501e540d93c0f92e5bcb695611e8,46d6b28d4df194c3048700db7e402162,284,ARPL,B-ENVD,UGRD,"BLDR"#$, 2
dbd5bd1d070e38f99e7fa880cfc656dc,44c088dca65b10218d14bcbee9243f2c,25,ARPL,B-ENVD,UGRD,"BLDR"#$, 8
e55347b37413441eed9d27ab981b580b,f1c6167658063e0aa39ad2e85242bcb1,14,ARPL,B-ENVD,UGRD,"BLDR"#$, 5
dbd5bd1d070e38f99e7fa880cfc656dc,12e2d901306753cb8059075c32a88fa1,15,ARPL,B-ENVD,UGRD,"BLDR"#$, 9
e55347b37413441eed9d27ab981b580b,f1c6167658063e0aa39ad2e85242bcb1,5,ARPL,B-ENVD,UGRD,"BLDR"#$, 1
dbd5bd1d070e38f99e7fa880cfc656dc,44c088dca65b10218d14bcbee9243f2c,35,ARPL,B-ENVD,UGRD,"BLDR"#$, 7
e55347b37413441eed9d27ab981b580b,f1c6167658063e0aa39ad2e85242bcb1,20,ARPL,B-ENVD,UGRD,"BLDR"#$, 6
e55347b37413441eed9d27ab981b580b,f1c6167658063e0aa39ad2e85242bcb1,25,ARPL,B-ENVD,UGRD,"BLDR"#$, 4
dbd5bd1d070e38f99e7fa880cfc656dc,678e91925060ceea136182ba222764be,18,ARPL,B-ENVD,UGRD,"BLDR"#$, 9
dbd5bd1d070e38f99e7fa880cfc656dc,44c088dca65b10218d14bcbee9243f2c,20,ARPL,B-ENVD,UGRD,"BLDR"#$, 1
dbd5bd1d070e38f99e7fa880cfc656dc,a594d5e9e7640fff198491046dea1ca1,18,ARPL,B-ENVD,UGRD,"BLDR"#$, 8
dbd5bd1d070e38f99e7fa880cfc656dc,12e2d901306753cb8059075c32a88fa1,24,ARPL,B-ENVD,UGRD,"BLDR"#$, 8
e55347b37413441eed9d27ab981b580b,f1c6167658063e0aa39ad2e85242bcb1,15,ARPL,B-ENVD,GRAD,"BLDR"#$, 9
1ac4f0bf4f53479f824510cdac4e0a24,41d5a2256d4b038265ab80f5c1a1a4b9,15,ARPL,B-ENVD,GRAD,"BLDR"#$, 3
b01bfeb1388a68372d8db0a97d21c593,67594a2a1e74baf48d92ccad46a3969a,35,ARSC,B-ENVS,UGRD,"BLDR"#$, 1
2b897a91acac44b276f3d614d6461c75,8080a4cfa5b01055b23500247d5bf535,35,ARSC,B-ENVS,UGRD,"BLDR"#$, 9
7d8f6f56f81b7ea5de903e6a1da168af,384a07704f2febed7edc65f35bc41f29,35,ARSC,B-ENVS,UGRD,"BLDR"#$, 3
c83d5f85c7408463699185856a1f421b,792008721a3998d707c8d9c49c38f8fb,35,ARSC,B-ENVS,UGRD,"BLDR"#$, 7
153d8a58725c1c6198ea3b1a6dd76d48,9f9f873b805537faac045f1d14e4acd5,35,ARSC,B-ENVS,UGRD,"BLDR"#$, 9
b01bfeb1388a68372d8db0a97d21c593,ca7784e920e355420e5ae35d2c08e474,65,ARSC,B-ENVS,UGRD,"BLDR"#$, 10
9b76501e540d93c0f92e5bcb695611e8,a62f07d3e8ec0a54af7616a63f9ea70c,25,ARSC,B-ENVS,UGRD,"BLDR"#$, 3
1148b0612b2dec6581f8599f2cab30cb,e48aa3850de1382f5ca24affa3832c52,25,ARSC,B-ENVS,UGRD,"BLDR"#$, 1
e885035c5649ec0b0230506a9ee6ab6a,1186da6427313acbb78b6bfb041c1253,25,ARSC,B-ENVS,UGRD,"BLDR"#$, 8
ee15b4985cdf7c138fdc9da5564cd76f,5ec8843cc7a98ad9ba124c74728f2019,26,ARSC,B-ENVS,UGRD,"BLDR"#$, 7
25e478c439e00084111fb7249f734568,ef92627008fbacc32c03333cbdff03a4,26,ARSC,B-ENVS,UGRD,"BLDR"#$, 8
ee15b4985cdf7c138fdc9da5564cd76f,7f0025ea069916a2cc05f4e9c64b536b,26,ARSC,B-ENVS,UGRD,"BLDR"#$, 6
ee15b4985cdf7c138fdc9da5564cd76f,e42ad968a7a7c59b0909b29fa7d7cb59,26,ARSC,B-ENVS,UGRD,"BLDR"#$, 6
b01bfeb1388a68372d8db0a97d21c593,ca7784e920e355420e5ae35d2c08e474,74,ARSC,B-ENVS,UGRD,"BLDR"#$, 5
153d8a58725c1c6198ea3b1a6dd76d48,beb0988701c65c3408cda2f9e464135b,25,ARSC,B-ENVS,UGRD,"BLDR"#$, 8
ee15b4985cdf7c138fdc9da5564cd76f,5ec8843cc7a98ad9ba124c74728f2019,25,ARSC,B-ENVS,UGRD,"BLDR"#$, 9
2b897a91acac44b276f3d614d6461c75,beb0988701c65c3408cda2f9e464135b,25,ARSC,B-ENVS,UGRD,"BLDR"#$, 6
b01bfeb1388a68372d8db0a97d21c593,3304b16a390f47b566583f4e91065531,35,ARSC,B-ENVS,UGRD,"BLDR"#$, 3
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,99,ARSC,B-ENVS,UGRD,"BLDR"#$, 3
b01bfeb1388a68372d8db0a97d21c593,fca528001d4de9f1cae92072ab19fb49,20,ARSC,B-ENVS,GRAD,"BLDR"#$, 2
af517546ad5e7f489cefa84ee2e43e0d,3727b4ba46bc962e61cabdbe24bfe568,30,BUSN,B-ESBM,UGRD,"BLDR"#$, 2
af517546ad5e7f489cefa84ee2e43e0d,298595c7416d412f5b4675feec9b1d95,30,BUSN,B-ESBM,UGRD,"BLDR"#$, 7
af517546ad5e7f489cefa84ee2e43e0d,53042620582ce02db420625692365f5c,30,BUSN,B-ESBM,UGRD,"BLDR"#$, 10
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,100,BUSN,B-ESBM,UGRD,"BLDR"#$, 3
67a3c665a891559477a0ce1a6c163680,0a04cc89124c9bbe3fe308e1a503025c,22,ARSC,B-LING,UGRD,"CEPS"#$, 5
c83d5f85c7408463699185856a1f421b,fa54c959dbc534e0d8f854abc9303cc7,35,ARSC,B-ETHN,UGRD,"BLDR"#$, 1
c83d5f85c7408463699185856a1f421b,fa54c959dbc534e0d8f854abc9303cc7,80,ARSC,B-ETHN,UGRD,"BLDR"#$, 8
25e478c439e00084111fb7249f734568,2d4ec9b6b69705d36efe6f1fbafbb8e7,80,ARSC,B-ETHN,UGRD,"BLDR"#$, 4
f61eca728238d759594e9d0f0c0577bf,6b600ea1ce8baa03e5d737b507b0184e,34,ARSC,B-ETHN,UGRD,"BLDR"#$, 10
f61eca728238d759594e9d0f0c0577bf,beb0988701c65c3408cda2f9e464135b,34,ARSC,B-ETHN,UGRD,"BLDR"#$, 10
7d8f6f56f81b7ea5de903e6a1da168af,cbaccd6a04b6a459ba6c5249a9636dc0,35,ARSC,B-ETHN,UGRD,"BLDR"#$, 10
7d8f6f56f81b7ea5de903e6a1da168af,72432eeaa7ade06d843f9f13fdf5c5ea,30,ARSC,B-ETHN,UGRD,"BLDR"#$, 7
9b76501e540d93c0f92e5bcb695611e8,b09b40f6ec721e681455d97c82621001,40,ARSC,B-ETHN,UGRD,"BLDR"#$, 1
71189effb81ef7dfe88c60a711c9e6ad,80ac590b4fad46f56337eace0e5ada6c,28,ARSC,B-ETHN,UGRD,"BLDR"#$, 10
ef3f02d36c76920a0e17f84209127a1d,d70a36fdac9fc8b1d7779bca6d97d70c,75,ARSC,B-ETHN,UGRD,"BLDR"#$, 3
fb1eb4768eadc54039346b0927e3c95b,74406df74a28f038a716d9cd9d236611,16,ARSC,B-ETHN,UGRD,"BLDR"#$, 8
c83d5f85c7408463699185856a1f421b,1a1a80ee147dc8f6a9d4c2ab3c0c1a53,20,ARSC,B-ETHN,UGRD,"BLDR"#$, 9
c83d5f85c7408463699185856a1f421b,792008721a3998d707c8d9c49c38f8fb,39,ARSC,B-ETHN,GRAD,"BLDR"#$, 8
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,20,ARSC,B-FARR,UGRD,"BLDR"#$, 5
46e4a60feee5e2b7bec27511fa39e1b1,9c4a9c649d746fc4292df5cb4e7c8bc8,19,ARSC,B-FARR,UGRD,"BLDR"#$, 2
7d8f6f56f81b7ea5de903e6a1da168af,cbaccd6a04b6a459ba6c5249a9636dc0,35,ARSC,B-FILM,UGRD,"CEPS"#$, 1
448c988221e4f34b8dead4f7f5cb4a92,d7e6ee6e508dd3e99dceff234c5a9eb9,19,ARSC,B-FILM,UGRD,"BLDR"#$, 5
ef3f02d36c76920a0e17f84209127a1d,b35c097845f80f51705b5ac08e09f008,15,ARSC,B-FILM,UGRD,"BLDR"#$, 10
406fdd6674e94cd35a7bc81c96575136,cc6c31561dd2d530d12df7b51acfdb4d,149,ARSC,B-FILM,UGRD,"BLDR"#$, 5
406fdd6674e94cd35a7bc81c96575136,4a5db5a3917934f1425a28919070069b,15,ARSC,B-FILM,UGRD,"BLDR"#$, 2
af517546ad5e7f489cefa84ee2e43e0d,298595c7416d412f5b4675feec9b1d95,77,BUSN,B-FNCE,UGRD,"CEPS"#$, 9
af517546ad5e7f489cefa84ee2e43e0d,298595c7416d412f5b4675feec9b1d95,42,BUSN,B-FNCE,UGRD,"BLDR"#$, 10
af517546ad5e7f489cefa84ee2e43e0d,d08b26c55b6e8714e551be329f373c2c,40,BUSN,B-FNCE,UGRD,"BLDR"#$, 6
af517546ad5e7f489cefa84ee2e43e0d,2b20170ed9bf0b6731dffdd7ba24ac55,86,BUSN,B-FNCE,UGRD,"BLDR"#$, 1
af517546ad5e7f489cefa84ee2e43e0d,ec4724bb80c7aa411233071d8da30175,10,BUSN,B-FNCE,GRAD,"BLDR"#$, 2
c83d5f85c7408463699185856a1f421b,a62f2f5f0d02b1f57c5a965dba646c2e,22,ARSC,B-FRIT,UGRD,"BLDR"#$, 6
c83d5f85c7408463699185856a1f421b,1a1a80ee147dc8f6a9d4c2ab3c0c1a53,22,ARSC,B-FRIT,UGRD,"BLDR"#$, 5
7d8f6f56f81b7ea5de903e6a1da168af,12e2d901306753cb8059075c32a88fa1,25,ARSC,B-FRIT,UGRD,"BLDR"#$, 4
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,99,ARSC,B-FRIT,UGRD,"BLDR"#$, 1
c83d5f85c7408463699185856a1f421b,877d481021f62a7bae52ab9bc5fc917f,20,ARSC,B-FRIT,UGRD,"BLDR"#$, 8
9b76501e540d93c0f92e5bcb695611e8,1abde49a27e267da7fb732f03989824b,15,ARSC,B-FRIT,UGRD,"BLDR"#$, 5
c83d5f85c7408463699185856a1f421b,f4c0d4ec49d83677681f16675400658b,26,ARSC,B-FRIT,UGRD,"BLDR"#$, 1
9b76501e540d93c0f92e5bcb695611e8,b7ed156daa4341676a30202bf2e2dbef,18,ARSC,B-FRIT,UGRD,"BLDR"#$, 3
530caf54bd16b77742e7edeaa9d58390,fd852dbedac89fc9566e05d503acf820,18,ARSC,B-FRIT,UGRD,"BLDR"#$, 10
9b76501e540d93c0f92e5bcb695611e8,b7ed156daa4341676a30202bf2e2dbef,16,ARSC,B-FRIT,UGRD,"BLDR"#$, 1
6e39515d4c535859835ca3848661311c,28f9b959d833c9ead88c2303bd3a81a4,20,ARSC,B-FRIT,UGRD,"BLDR"#$, 7
3c28af74ad7ad27d6ce78f738cc0859b,4557bc7679b2e513844ee847ad14e990,25,ARSC,B-FRIT,UGRD,"BLDR"#$, 10
b01bfeb1388a68372d8db0a97d21c593,c7ef188d2d47b39f0f6c650d45e8815e,40,ARSC,B-FRIT,UGRD,"BLDR"#$, 6
ee15b4985cdf7c138fdc9da5564cd76f,fa1a2955978ba655762938a6822ec9b0,16,ARSC,B-FRIT,GRAD,"BLDR"#$, 8
9b76501e540d93c0f92e5bcb695611e8,b09b40f6ec721e681455d97c82621001,30,ARSC,B-ALAC,UGRD,"BLDR"#$, 7
9b76501e540d93c0f92e5bcb695611e8,b7ed156daa4341676a30202bf2e2dbef,15,ARSC,B-ALAC,UGRD,"BLDR"#$, 4
ef3f02d36c76920a0e17f84209127a1d,d70a36fdac9fc8b1d7779bca6d97d70c,188,ARSC,B-GEOG,UGRD,"BLDR"#$, 3
ee15b4985cdf7c138fdc9da5564cd76f,383fae846ee129f7c092bd7749296779,400,ARSC,B-GEOG,UGRD,"BLDR"#$, 9
c83d5f85c7408463699185856a1f421b,f4c0d4ec49d83677681f16675400658b,25,ARSC,B-GEOG,UGRD,"BLDR"#$, 6
c83d5f85c7408463699185856a1f421b,32254e9dd7690ac24ba8809fc4734466,25,ARSC,B-GEOG,UGRD,"BLDR"#$, 4
7d8f6f56f81b7ea5de903e6a1da168af,26c208ec36a5748ecdc48d007a110a4f,20,ARSC,B-GEOG,UGRD,"BLDR"#$, 2
c83d5f85c7408463699185856a1f421b,877d481021f62a7bae52ab9bc5fc917f,25,ARSC,B-GEOG,UGRD,"BLDR"#$, 10
c83d5f85c7408463699185856a1f421b,e84aa41d42723c289bae5ea54a136e74,25,ARSC,B-GEOG,UGRD,"BLDR"#$, 3
e885035c5649ec0b0230506a9ee6ab6a,5a6f307c6c232daf2385cc5d00282463,25,ARSC,B-GEOG,UGRD,"BLDR"#$, 2
